date,agency_id,route_id,stopid_geton,stopid_getoff,count
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),401_01,405_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),401_01,841_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),505_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),704_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),705_02,102_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),707_02,704_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),708_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),709_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),709_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),709_02,404_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),712_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),712_02,725_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),725_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),725_02,405_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),725_02,505_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),725_02,704_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),725_02,708_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),851_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),863_01,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),863_01,505_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),863_01,715_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),863_01,851_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),880_01,705_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),880_01,725_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_2),899_01,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),101_08,841_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),102_01,841_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),301_02,841_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),704_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),708_02,405_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),711_02,505_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),712_02,102_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),712_02,709_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),713_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),725_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_1_3),880_01,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),101_04,1001_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),101_04,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),101_04,707_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),101_04,722_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),101_04,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),102_09,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),102_09,723_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),301_10,705_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),301_10,709_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),403_02,301_10,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),405_02,1001_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),405_02,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),405_02,301_10,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),405_02,705_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),704_01,723_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),708_01,710_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),725_01,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),841_01,102_09,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_1),841_01,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),101_04,708_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),101_04,709_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),101_04,851_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),101_04,863_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),101_04,899_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_2),851_01,863_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,1701_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,1703_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,505_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,710_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,711_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,851_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),101_04,899_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),102_09,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),102_09,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),1703_01,851_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),301_10,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),301_10,1704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),301_10,705_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),301_10,709_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),301_10,711_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),401_07,1002_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),401_07,505_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),401_07,710_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),403_02,401_07,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),403_02,402_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),404_02,714_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),405_02,301_10,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),405_02,402_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),405_02,899_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),704_01,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),706_01,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),709_01,714_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),715_01,880_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),725_01,862_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),841_01,301_10,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_4),841_01,401_07,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),101_04,1002_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),101_04,505_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),101_04,706_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),101_04,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),101_04,880_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),102_09,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),102_09,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),102_09,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),301_10,1002_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),301_10,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),401_07,1701_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),401_07,705_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),401_07,710_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),401_07,711_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),403_02,102_09,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),403_02,301_10,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),405_02,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),725_01,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),841_01,102_09,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),841_01,505_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_2_5),841_01,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),101_04,505_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),101_04,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),101_04,721_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),101_04,723_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),101_08,102_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),102_01,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),102_09,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),102_09,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),103_08,405_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),301_02,404_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),301_10,404_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),301_10,405_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),301_10,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),301_10,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),401_01,710_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),401_01,723_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),401_07,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),401_07,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),401_07,721_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),405_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),405_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),505_01,721_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),704_01,707_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),704_01,712_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),704_01,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),704_02,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),704_02,102_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),705_02,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),707_01,725_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),707_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),709_02,705_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),710_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),711_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),711_02,704_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),712_01,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),721_01,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),721_01,403_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),723_01,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),723_01,401_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),723_01,706_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),725_01,723_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),725_02,101_04,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),841_01,1001_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_1),841_01,402_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),101_08,709_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),705_02,103_01,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),705_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),708_02,1002_03,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),710_02,301_02,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),711_02,1002_03,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),711_02,101_08,1
20240401,5230001002133,下赤江(米田、リハビリ)線(109_3_2),723_01,101_08,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),1703_01,708_02,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),704_02,102_08,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),704_02,103_08,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),705_02,101_11,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),705_02,104_02,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),710_02,104_02,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),712_02,102_08,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),712_02,704_02,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),725_02,102_08,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),725_02,105_03,1
20240401,5230001002133,下赤江・荒町(東高校)線(110_2_1),725_02,706_02,1
20240401,5230001002133,不二栄町線(117_1_1),1802_02,101_11,1
20240401,5230001002133,不二栄町線(117_1_1),1806_02,103_08,1
20240401,5230001002133,不二栄町線(117_1_1),1808_02,101_11,1
20240401,5230001002133,不二栄町線(117_1_1),1808_02,102_08,1
20240401,5230001002133,不二栄町線(117_1_1),1808_02,103_08,1
20240401,5230001002133,不二栄町線(117_1_1),1808_02,301_09,1
20240401,5230001002133,不二栄町線(117_1_1),1809_02,102_08,1
20240401,5230001002133,不二栄町線(117_1_1),1809_02,401_06,1
20240401,5230001002133,不二栄町線(117_1_1),301_09,101_11,1
20240401,5230001002133,不二栄町線(117_1_1),402_02,102_08,1
20240401,5230001002133,不二栄町線(117_1_1),816_02,301_09,1
20240401,5230001002133,不二栄町線(117_1_1),816_02,401_06,1
20240401,5230001002133,不二栄町線(117_1_1),817_02,101_11,1
20240401,5230001002133,不二栄町線(117_1_1),817_02,402_02,1
20240401,5230001002133,不二栄町線(117_1_1),818_02,301_09,1
20240401,5230001002133,不二栄町線(117_1_1),819_01,102_08,1
20240401,5230001002133,不二栄町線(117_1_1),819_01,301_09,1
20240401,5230001002133,不二栄町線(117_1_1),819_01,401_06,1
20240401,5230001002133,不二栄町線(117_1_1),820_01,102_08,1
20240401,5230001002133,不二栄町線(117_1_1),834_02,102_08,1
20240401,5230001002133,不二栄町線(117_1_3),101_06,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),101_06,401_03,1
20240401,5230001002133,不二栄町線(117_1_3),101_06,817_02,1
20240401,5230001002133,不二栄町線(117_1_3),101_06,818_01,1
20240401,5230001002133,不二栄町線(117_1_3),101_06,821_01,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,102_02,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,1801_01,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,1805_01,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,817_02,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,821_01,1
20240401,5230001002133,不二栄町線(117_1_3),101_11,822_01,1
20240401,5230001002133,不二栄町線(117_1_3),102_02,1806_01,1
20240401,5230001002133,不二栄町線(117_1_3),102_02,1808_01,1
20240401,5230001002133,不二栄町線(117_1_3),102_02,818_01,1
20240401,5230001002133,不二栄町線(117_1_3),102_02,820_01,1
20240401,5230001002133,不二栄町線(117_1_3),102_02,822_01,1
20240401,5230001002133,不二栄町線(117_1_3),103_02,820_01,1
20240401,5230001002133,不二栄町線(117_1_3),1802_02,402_01,1
20240401,5230001002133,不二栄町線(117_1_3),1804_01,818_01,1
20240401,5230001002133,不二栄町線(117_1_3),1804_02,401_03,1
20240401,5230001002133,不二栄町線(117_1_3),1806_01,1809_01,1
20240401,5230001002133,不二栄町線(117_1_3),1806_01,816_02,1
20240401,5230001002133,不二栄町線(117_1_3),1806_02,402_01,1
20240401,5230001002133,不二栄町線(117_1_3),1807_01,820_01,1
20240401,5230001002133,不二栄町線(117_1_3),1807_02,101_06,1
20240401,5230001002133,不二栄町線(117_1_3),1807_02,401_03,1
20240401,5230001002133,不二栄町線(117_1_3),1808_02,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),1808_02,401_03,1
20240401,5230001002133,不二栄町線(117_1_3),1809_01,822_01,1
20240401,5230001002133,不二栄町線(117_1_3),1809_02,101_06,1
20240401,5230001002133,不二栄町線(117_1_3),1809_02,1806_01,1
20240401,5230001002133,不二栄町線(117_1_3),1809_02,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,1801_01,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,1804_01,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,1806_01,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,1808_01,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,816_02,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,819_01,1
20240401,5230001002133,不二栄町線(117_1_3),301_03,821_01,1
20240401,5230001002133,不二栄町線(117_1_3),401_03,1802_01,1
20240401,5230001002133,不二栄町線(117_1_3),401_03,1804_01,1
20240401,5230001002133,不二栄町線(117_1_3),401_03,819_01,1
20240401,5230001002133,不二栄町線(117_1_3),402_01,1809_01,1
20240401,5230001002133,不二栄町線(117_1_3),402_01,820_01,1
20240401,5230001002133,不二栄町線(117_1_3),816_02,822_01,1
20240401,5230001002133,不二栄町線(117_1_3),817_02,103_02,1
20240401,5230001002133,不二栄町線(117_1_3),817_02,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),817_02,402_01,1
20240401,5230001002133,不二栄町線(117_1_3),818_02,102_02,1
20240401,5230001002133,不二栄町線(117_1_3),818_02,1802_01,1
20240401,5230001002133,不二栄町線(117_1_3),818_02,301_03,1
20240401,5230001002133,不二栄町線(117_1_3),818_02,834_01,1
20240401,5230001002133,不二栄町線(117_1_3),819_01,102_02,1
20240401,5230001002133,不二栄町線(117_1_3),819_01,822_01,1
20240401,5230001002133,不二栄町線(117_1_3),820_01,1809_01,1
20240401,5230001002133,不二栄町線(117_1_3),822_02,819_01,1
20240401,5230001002133,不二栄町線(117_1_3),834_01,819_01,1
20240401,5230001002133,不二栄町線(117_1_3),834_01,820_01,1
20240401,5230001002133,不二栄町線(117_1_3),834_02,301_03,1
20240401,5230001002133,不二栄町線(117_1_6),101_06,818_01,1
20240401,5230001002133,不二栄町線(117_1_6),101_06,822_01,1
20240401,5230001002133,不二栄町線(117_1_6),301_03,402_01,1
20240401,5230001002133,不二越・高原線(116_1_1),1801_02,101_11,1
20240401,5230001002133,不二越・高原線(116_1_1),1806_02,102_08,1
20240401,5230001002133,不二越・高原線(116_1_1),1808_02,101_11,1
20240401,5230001002133,不二越・高原線(116_1_1),822_02,101_11,1
20240401,5230001002133,不二越・高原線(116_1_1),836_01,101_11,1
20240401,5230001002133,不二越・高原線(116_1_1),837_01,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),301_09,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),403_02,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),404_02,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),407_03,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),407_03,102_08,1
20240401,5230001002133,不二越・高原線(116_2_1),407_03,301_09,1
20240401,5230001002133,不二越・高原線(116_2_1),822_01,301_09,1
20240401,5230001002133,不二越・高原線(116_2_1),822_01,836_02,1
20240401,5230001002133,不二越・高原線(116_2_1),835_01,301_09,1
20240401,5230001002133,不二越・高原線(116_2_1),836_02,101_11,1
20240401,5230001002133,不二越・高原線(116_2_1),836_02,102_08,1
20240401,5230001002133,不二越・高原線(116_2_1),837_01,401_06,1
20240401,5230001002133,不二越・高原線(116_2_3),101_06,1801_01,1
20240401,5230001002133,不二越・高原線(116_2_3),101_06,1805_01,1
20240401,5230001002133,不二越・高原線(116_2_3),101_06,1809_01,1
20240401,5230001002133,不二越・高原線(116_2_3),101_06,836_02,1
20240401,5230001002133,不二越・高原線(116_2_3),102_02,1801_01,1
20240401,5230001002133,不二越・高原線(116_2_3),102_02,1806_01,1
20240401,5230001002133,不二越・高原線(116_2_3),102_02,822_01,1
20240401,5230001002133,不二越・高原線(116_2_3),102_02,835_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),101_06,1802_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),101_06,418_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),101_06,419_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),101_06,832_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),101_06,860_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,1802_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,1808_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,1809_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,1853_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,414_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,415_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,823_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,830_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,832_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,833_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),102_02,864_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),103_02,1808_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),103_02,421_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),1802_01,421_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),1809_01,417_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),1853_01,1809_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),1853_01,864_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),301_03,1809_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),301_03,414_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),301_03,418_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),301_03,864_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),401_03,421_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),401_03,822_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),401_03,834_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),822_01,420_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),823_01,833_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),830_01,421_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),830_01,860_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),834_01,414_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_1),834_01,420_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,402_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,407_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,408_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,409_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,411_03,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,415_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),101_08,417_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),102_01,405_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),102_01,409_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),301_02,409_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),301_02,833_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),401_02,405_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),401_02,409_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),401_02,419_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),402_01,412_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),405_01,385_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_1_3),405_01,421_01,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1808_02,102_08,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1808_02,301_09,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1809_02,101_11,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1809_02,102_08,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1809_02,1853_02,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),1853_02,101_11,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),401_06,101_11,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),402_02,101_11,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),402_02,102_08,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),414_02,101_11,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),415_02,103_08,1
20240401,5230001002133,五百石(石金、大泉、蔵本)線(120_2_1),415_02,822_02,1
