date,agency_id,route_id,trip_id,stop_id,stop_sequence,count_geton,count_getoff
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_8),平日_08時25分_系統112_2_8,102_09,29,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_8),平日_08時25分_系統112_2_8,101_11,30,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,345_02,1,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,331_02,15,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,330_02,16,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,324_02,21,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,323_02,22,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,322_02,23,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,313_02,32,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,308_02,37,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,301_09,43,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,102_08,45,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_08時30分_系統112_2_2,101_11,46,0,15
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,326_02,10,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,325_02,11,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,322_02,14,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,319_02,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,311_02,25,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,310_02,26,4,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,308_02,28,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,301_10,34,0,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,102_09,36,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,101_07,37,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,1013_01,41,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_6),平日_08時30分_系統112_2_6,500_01,42,0,1
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3712_01,5,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3709_01,8,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3455_02,17,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3452_02,22,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3451_03,23,0,10
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3444_02,27,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3442_02,29,5,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3407_02,32,10,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3405_02,34,0,4
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3403_02,37,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,3402_02,38,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,301_09,40,0,5
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_08時31分_系統320_2_1,101_11,43,0,15
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,101_05,1,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,307_01,9,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,1903_01,14,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,1906_01,16,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,1908_01,18,0,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,1911_01,20,0,1
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_08時35分_系統115_1_2,1914_01,23,0,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,101_06,1,15,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,301_08,4,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3110_01,8,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3405_01,10,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3407_01,12,0,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3442_01,15,0,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3446_01,19,0,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3451_02,21,2,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_08時35分_系統323_1_1,3416_01,30,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,101_03,1,10,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3105_01,5,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3206_01,8,20,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3602_01,10,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3604_01,12,2,1
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3952_01,16,5,4
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3946_01,18,0,30
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3948_01,19,0,5
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,3949_02,20,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_08時45分_系統316_1_1,101_11,37,0,5
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,101_06,1,10,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,301_08,4,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,3406_01,11,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,3442_01,15,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,3446_01,19,0,5
20240401,5230001002133,山田・国病・簡保線(320_1_2),平日_08時55分_系統320_1_2,3712_01,39,0,5
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_08時58分_系統336_2_3,3507_02,10,10,0
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_08時58分_系統336_2_3,301_09,23,0,5
20240401,5230001002133,富山空港・総合運動公園・成子経由八尾線(336_2_3),平日_08時58分_系統336_2_3,101_06,26,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_3),平日_09時00分_系統112_1_3,101_05,1,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_3),平日_09時00分_系統112_1_3,308_01,10,0,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_3),平日_09時00分_系統112_1_3,309_01,11,0,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_3),平日_09時00分_系統112_1_3,311_01,13,0,1
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_3),平日_09時00分_系統112_1_3,359_01,35,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時00分_系統112_2_1,332_01,1,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時00分_系統112_2_1,326_02,6,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時00分_系統112_2_1,323_02,9,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時00分_系統112_2_1,102_08,32,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時00分_系統112_2_1,101_11,33,0,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3433_01,1,10,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3427_01,6,15,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3421_02,14,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3416_02,20,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3415_02,21,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3527_02,27,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3447_02,30,0,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3446_02,31,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,3408_02,37,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,301_09,46,5,15
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,102_08,48,0,10
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_2_2),平日_09時00分_系統323_2_2,101_11,49,0,20
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,101_06,6,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,102_06,7,15,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,3442_01,20,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,3541_01,23,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,3542_01,24,0,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,3442_02,47,0,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,301_09,58,5,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,102_08,60,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,101_07,61,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_09時02分_系統323_4_1,1013_01,65,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,101_05,1,20,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,301_07,4,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,306_01,8,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,307_01,9,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,308_01,10,5,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,309_01,11,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,310_01,12,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,314_01,16,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,322_01,24,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,328_01,29,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時20分_系統112_1_1,332_01,33,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,332_01,1,2,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,325_02,7,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,324_02,8,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,323_02,9,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,321_02,11,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,315_02,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,310_02,22,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,308_02,24,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,301_09,30,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,102_08,32,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時20分_系統112_2_1,101_11,33,0,15
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1919_01,1,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1946_02,2,4,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1918_01,3,5,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1917_01,4,20,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1914_02,5,40,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1913_02,6,15,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1911_01,8,10,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1910_02,9,10,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1908_02,10,15,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1907_02,11,4,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1906_02,12,10,4
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1905_02,13,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,1903_02,14,0,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,875_02,17,4,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,307_02,19,5,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,306_02,20,10,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,305_02,21,4,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,304_02,22,2,5
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,303_02,23,2,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,301_09,24,0,30
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,103_08,25,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,102_08,26,0,30
20240401,5230001002133,（若竹町）辰尾・笹津線(115_2_3),平日_09時20分_系統115_2_3,101_11,27,0,63
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,101_03,1,20,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,3206_01,8,10,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,3601_01,9,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,3945_01,15,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,3946_01,18,2,20
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,3205_02,31,2,5
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時20分_系統316_1_1,101_11,37,0,10
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_09時30分_系統115_1_2,101_05,1,10,0
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_09時30分_系統115_1_2,301_06,4,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_09時30分_系統115_1_2,307_01,9,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_09時30分_系統115_1_2,360_01,10,0,2
20240401,5230001002133,（若竹町）辰尾・笹津線(115_1_2),平日_09時30分_系統115_1_2,875_01,11,0,4
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,101_06,1,10,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3401_01,5,15,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3405_01,10,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3445_01,18,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3446_01,19,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3447_01,20,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3470_01,22,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3419_01,33,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3420_01,35,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_1_1),平日_09時35分_系統323_1_1,3433_01,49,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,101_05,1,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,308_01,10,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,313_01,15,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,324_01,26,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,326_01,28,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_1),平日_09時40分_系統112_1_1,331_01,32,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,328_02,5,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,304_02,28,10,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,303_02,29,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,301_09,30,15,10
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,103_08,31,0,3
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_1),平日_09時40分_系統112_2_1,101_11,33,0,15
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,101_05,6,25,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,306_01,13,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,308_01,15,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,310_01,17,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,311_01,18,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,312_01,19,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,313_01,20,5,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,314_01,21,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,321_01,28,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,359_01,40,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_1_6),平日_09時45分_系統112_1_6,357_01,42,0,4
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,345_02,1,2,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,325_02,20,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,311_02,34,5,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,310_02,35,15,0
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,303_02,42,0,2
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,301_09,43,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,102_08,45,0,5
20240401,5230001002133,４１号線（笹津・猪谷）線(112_2_2),平日_09時50分_系統112_2_2,101_11,46,0,15
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,101_03,1,20,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,103_07,3,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3206_01,8,15,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3601_01,9,4,2
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3602_01,10,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3604_01,12,5,0
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3945_01,15,0,2
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3952_01,16,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3946_01,18,10,30
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,3202_02,34,0,4
20240401,5230001002133,富大附病院・朝日循環線(316_1_1),平日_09時50分_系統316_1_1,101_11,37,0,15
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3707_01,10,5,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3440_02,21,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3451_03,23,15,0
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3446_02,25,2,4
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3110_02,36,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,3402_02,38,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,301_09,40,2,10
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,102_08,42,0,2
20240401,5230001002133,山田・国病・簡保線(320_2_1),平日_09時50分_系統320_2_1,101_11,43,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,101_06,1,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,301_08,4,4,0
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,3406_01,11,2,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,3444_01,17,0,2
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,3446_01,19,0,4
20240401,5230001002133,山田・国病・簡保線(320_1_1),平日_09時55分_系統320_1_1,3699_01,30,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,101_06,6,25,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,301_08,9,5,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3405_01,15,2,1
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3442_01,20,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3542_01,24,5,30
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3442_02,47,10,0
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3406_02,51,0,2
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,3402_02,56,0,5
20240401,5230001002133,堤防・熊野経由八尾・萩の島循環線(323_4_1),平日_10時02分_系統323_4_1,301_09,58,0,2
